estado,ciudad,google_id,store_id,alias,nombre,cp_tienda,town,lat,lon
Tlaxcala,Acuamanala de Miguel Hidalgo,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Amaxac de Guerrero,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Amaxac de Guerrero,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Apetatitlán de Antonio Carvajal,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Apetatitlán de Antonio Carvajal,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Apizaco,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Apizaco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Atlangatepec,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Atltzayanca,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Benito Juárez,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Benito Juárez,NA,65002697,materialeslaherraduracalpulapan,Construrama Materiales La Herradura,90200,Calpulalpan,19.5808233,-98.5642287
Tlaxcala,Calpulalpan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Calpulalpan,NA,65006293,puertadelsol,Construrama Grupo Ferretero La Puerta del Sol,43900,Apan,19.708,-98.449
Tlaxcala,Calpulalpan,NA,65002697,materialeslaherraduracalpulapan,Construrama Materiales La Herradura,90200,Calpulalpan,19.5808233,-98.5642287
Tlaxcala,Chiautempan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Chiautempan,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Contla de Juan Cuamatzi,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Contla de Juan Cuamatzi,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Cuapiaxtla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Cuaxomulco,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Cuaxomulco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,El Carmen Tequexquitla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Emiliano Zapata,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Emiliano Zapata,NA,65002697,materialeslaherraduracalpulapan,Construrama Materiales La Herradura,90200,Calpulalpan,19.5808233,-98.5642287
Tlaxcala,Españita,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Españita,NA,65002697,materialeslaherraduracalpulapan,Construrama Materiales La Herradura,90200,Calpulalpan,19.5808233,-98.5642287
Tlaxcala,Huamantla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Hueyotlipan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Ixtacuixtla de Mariano Matamoros,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Ixtenco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,La Magdalena Tlaltelulco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,La Magdalena Tlaltelulco,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Lázaro Cárdenas,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Mazatecochco de José María Morelos,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Muñoz de Domingo Arenas,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Nanacamilpa de Mariano Arista,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Nanacamilpa de Mariano Arista,NA,65002697,materialeslaherraduracalpulapan,Construrama Materiales La Herradura,90200,Calpulalpan,19.5808233,-98.5642287
Tlaxcala,Nativitas,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Panotla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Papalotla de Xicohténcatl,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Papalotla de Xicohténcatl,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,San Damián Texóloc,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San Francisco Tetlanohcan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San Francisco Tetlanohcan,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,San Jerónimo Zacualpan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San José Teacalco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San Juan Huactzinco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San Lorenzo Axocomanitla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San Lucas Tecopilco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,San Pablo del Monte,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Sanctórum de Lázaro Cárdenas,NA,65197281,cyma,Construrama Cementos y Materiales de Atlixco,74200,Atlixco,18.906,-98.439
Tlaxcala,Sanctórum de Lázaro Cárdenas,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Sanctórum de Lázaro Cárdenas,NA,65002697,materialeslaherraduracalpulapan,Construrama Materiales La Herradura,90200,Calpulalpan,19.5808233,-98.5642287
Tlaxcala,Santa Ana Nopalucan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Santa Apolonia Teacalco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Santa Catarina Ayometla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Santa Catarina Ayometla,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Santa Cruz Quilehtla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Santa Cruz Tlaxcala,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Santa Cruz Tlaxcala,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Santa Isabel Xiloxoxtla,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Santa Isabel Xiloxoxtla,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Tenancingo,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Teolocholco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Teolocholco,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Tepetitla lardizábal,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tepetitla lardizábal,NA,65119429,promexma-sanmartin,Promexma San Martín,74000,San Martin Texmelucan,19.289,-98.444
Tlaxcala,Tepeyanco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tepeyanco,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Terrenate,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tetla de la Solidaridad,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Tetla de la Solidaridad,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tetlatlahuca,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tlaxcala,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tlaxco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tocatlán,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Totolac,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Tzompantepec,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Tzompantepec,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Xaloztoc,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Xaloztoc,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Xaltocan,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Xaltocan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Xicohtzinco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Yauhquemehcan,NA,65007616,aglomeradosdeoriente,Construrama Aglomerados de Oriente,90356,Apizaco,19.4031945,-98.1365711
Tlaxcala,Yauhquemehcan,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Zacatelco,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Tlaxcala,Zacatelco,NA,65003050,elvalle,Construrama El Valle,90850,Teolocholco,19.244,-98.195
Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,NA,66375359,construmark,Construrama Constru-Mark,90000,Tlaxcala,19.3191618,-98.2271716
Veracruz,Acatlán,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Actopan,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Acultzingo,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Acultzingo,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Alto Lucero de Gutiérrez Barrios,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Altotonga,NA,65026657,ebenezer,Construrama Eben-Ezer,93725,Altotonga,19.702,-97.255
Veracruz,Alvarado,NA,65004007,ruma,Construrama Materiales Ruma,91940,Veracruz,19.157,-96.14
Veracruz,Amatlán de los Reyes,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Aquila,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Atzacan,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Atzalan,NA,65026657,ebenezer,Construrama Eben-Ezer,93725,Altotonga,19.702,-97.255
Veracruz,Banderilla,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Boca del Río,NA,65004007,ruma,Construrama Materiales Ruma,91940,Veracruz,19.157,-96.14
Veracruz,Camerino Z. Mendoza,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Camerino Z. Mendoza,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Camerino Z. Mendoza,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Castillo de Teayo,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Cazones de Herrera,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Chacaltianguis,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Chiconquiaco,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Chocamán,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Chumatlán,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Coacoatzintla,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Coahuitlán,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Coatzintla,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Cosamaloapan de Carpio,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Coxquihui,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Coyutla,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Córdoba,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Córdoba,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Córdoba,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Espinal,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Filomeno Mata,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Fortín,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Fortín,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Fortín,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Gutiérrez Zamora,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Huatusco,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Isla,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Ixhuatlancillo,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Ixhuatlancillo,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Ixhuatlancillo,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Ixtaczoquitlán,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Ixtaczoquitlán,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Ixtaczoquitlán,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Jalacingo,NA,65026657,ebenezer,Construrama Eben-Ezer,93725,Altotonga,19.702,-97.255
Veracruz,Jilotepec,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,José Azueta,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Juan Rodríguez Clara,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,La Perla,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,La Perla,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,La Perla,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Landero y Coss,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Las Vigas de Ramírez,NA,65026657,ebenezer,Construrama Eben-Ezer,93725,Altotonga,19.702,-97.255
Veracruz,Maltrata,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Maltrata,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Mariano Escobedo,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Mariano Escobedo,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Mariano Escobedo,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Mecatlán,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Medellín,NA,65004007,ruma,Construrama Materiales Ruma,91940,Veracruz,19.157,-96.14
Veracruz,Miahuatlán,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Mixtla de Altamirano,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Naolinco,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Nogales,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Nogales,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Nogales,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Orizaba,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Orizaba,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Otatitlán,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Papantla,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Perote,NA,65026657,ebenezer,Construrama Eben-Ezer,93725,Altotonga,19.702,-97.255
Veracruz,Playa Vicente,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Poza Rica de Hidalgo,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Pánuco,NA,66462265,materialeslagloriatampico,Construrama Materiales La Gloria,89170,Tampico,22.2381,-97.8668
Veracruz,Rafael Delgado,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Rafael Delgado,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Río Blanco,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Río Blanco,NA,65249544,marego,Construrama Marego,94476,Fortin,18.904,-96.96
Veracruz,Río Blanco,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Soledad Atzompa,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Tecolutla,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Tepetlán,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Tequila,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Tequila,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Tlacojalpan,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Tlaquilpa,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Tlilapan,NA,65002002,ferroacero,Construrama Ferro Acero Comercial,94300,Orizaba,18.84,-97.115
Veracruz,Tonayán,NA,65002003,materialescallejas,Construrama Materiales Callejas,91400,Naolinco,19.653,-96.876
Veracruz,Tres Valles,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Tuxpan,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Veracruz,Tuxtilla,NA,65744899,elgavilan,Construrama El Gavilán,68400,Loma bonita,18.105,-95.88
Veracruz,Veracruz,NA,65004007,ruma,Construrama Materiales Ruma,91940,Veracruz,19.157,-96.14
Veracruz,Villa Aldama,NA,65026657,ebenezer,Construrama Eben-Ezer,93725,Altotonga,19.702,-97.255
Veracruz,Zongolica,NA,65119434,promexma-orizaba,Promexma Orizaba,94732,Río Blanco,18.839,-97.122
Veracruz,Zozocolco de Hidalgo,NA,65000512,alba,Construrama Aceros y Materiales ALBA,93340,Poza Rica de Hidalgo,20.525635,-97.464703
Yucatán,Caucel,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Caucel,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Caucel,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Caucel,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
Yucatán,Caucel,NA,65119415,promexma-merida1,Promexma Mérida 1,97288,Mérida,20.938,-89.668
Yucatán,Conkal,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Conkal,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Conkal,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Kanasín,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Kanasín,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Kanasín,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Kanasín,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
Yucatán,Mérida,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Mérida,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Mérida,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Mérida,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
Yucatán,Mérida,NA,65119415,promexma-merida1,Promexma Mérida 1,97288,Mérida,20.938,-89.668
Yucatán,Mérida Calle 113,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Mérida Calle 113,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Mérida Calle 113,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Mérida Calle 113,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
Yucatán,Mérida Calle 113,NA,65119415,promexma-merida1,Promexma Mérida 1,97288,Mérida,20.938,-89.668
Yucatán,Mérida Kanasín,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Mérida Kanasín,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Mérida Kanasín,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Mérida Kanasín,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
Yucatán,Mérida Kanasín,NA,65119415,promexma-merida1,Promexma Mérida 1,97288,Mérida,20.938,-89.668
Yucatán,Mérida calle 125,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Mérida calle 125,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Mérida calle 125,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Mérida calle 125,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
Yucatán,Mérida calle 125,NA,65119415,promexma-merida1,Promexma Mérida 1,97288,Mérida,20.938,-89.668
Yucatán,Umán,NA,66567879,acerimatchuburna,Construrama ACERIMAT Chuburna,97208,Mérida,21.019,-89.625
Yucatán,Umán,NA,66254348,acerimatlosheroes,Construrama ACERIMAT Los Heroes,97300,Mérida,20.982,-89.553
Yucatán,Umán,NA,65016085,acerimatnorte,Construrama ACERIMAT Norte,97136,Mérida,20.997,-89.598
Yucatán,Umán,NA,65973236,acerimat,Construrama ACERIMAT San Antonio,97139,Mérida,21.006,-89.604
